Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,678,Sao Tome and Principe,5111,Stocks,02123,Goats,2024,2024,An,6201,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,678,Sao Tome and Principe,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,52,E,Estimated value,
QCL,Crops and livestock products,678,Sao Tome and Principe,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,595,E,Estimated value,
QCL,Crops and livestock products,678,Sao Tome and Principe,5111,Stocks,02122,Sheep,2024,2024,An,3386,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,678,Sao Tome and Principe,5111,Stocks,02140,Swine / pigs,2024,2024,An,42594,E,Estimated value,
QCL,Crops and livestock products,682,Saudi Arabia,5111,Stocks,02111,Cattle,2024,2024,An,534181,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,682,Saudi Arabia,5111,Stocks,02123,Goats,2024,2024,An,7758566,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,682,Saudi Arabia,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,32086,E,Estimated value,
QCL,Crops and livestock products,682,Saudi Arabia,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,660759,E,Estimated value,
QCL,Crops and livestock products,682,Saudi Arabia,5111,Stocks,02122,Sheep,2024,2024,An,22428136,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,686,Senegal,5111,Stocks,02111,Cattle,2024,2024,An,3714834,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5111,Stocks,02123,Goats,2024,2024,An,6918321,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,21000,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,102622,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,686,Senegal,5111,Stocks,02122,Sheep,2024,2024,An,8726635,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,686,Senegal,5111,Stocks,02140,Swine / pigs,2024,2024,An,503379,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,688,Serbia,5111,Stocks,02111,Cattle,2024,2024,An,698605,A,Official value,
QCL,Crops and livestock products,688,Serbia,5111,Stocks,02123,Goats,2024,2024,An,119061,A,Official value,
QCL,Crops and livestock products,688,Serbia,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,7928,A,Official value,
QCL,Crops and livestock products,688,Serbia,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,78749,A,Official value,
QCL,Crops and livestock products,688,Serbia,5111,Stocks,02122,Sheep,2024,2024,An,1759424,A,Official value,
QCL,Crops and livestock products,688,Serbia,5111,Stocks,02140,Swine / pigs,2024,2024,An,2349176,A,Official value,
QCL,Crops and livestock products,690,Seychelles,5111,Stocks,02111,Cattle,2024,2024,An,557,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,690,Seychelles,5111,Stocks,02123,Goats,2024,2024,An,5847,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,690,Seychelles,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,176,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,436,A,Official value,
QCL,Crops and livestock products,690,Seychelles,5111,Stocks,02140,Swine / pigs,2024,2024,An,6903,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,694,Sierra Leone,5111,Stocks,02111,Cattle,2024,2024,An,682125,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5111,Stocks,02123,Goats,2024,2024,An,807401,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,694,Sierra Leone,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,5021,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,23348,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5111,Stocks,02122,Sheep,2024,2024,An,934780,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5111,Stocks,02140,Swine / pigs,2024,2024,An,307970,E,Estimated value,
QCL,Crops and livestock products,702,Singapore,5111,Stocks,02111,Cattle,2024,2024,An,177,E,Estimated value,
QCL,Crops and livestock products,702,Singapore,5111,Stocks,02123,Goats,2024,2024,An,754,E,Estimated value,
QCL,Crops and livestock products,702,Singapore,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,4198,E,Estimated value,
QCL,Crops and livestock products,702,Singapore,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,36604,A,Official value,
QCL,Crops and livestock products,702,Singapore,5111,Stocks,02140,Swine / pigs,2024,2024,An,,M,Missing value; data cannot exist,
QCL,Crops and livestock products,703,Slovakia,5111,Stocks,02111,Cattle,2024,2024,An,416680,A,Official value,
QCL,Crops and livestock products,703,Slovakia,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,2221,A,Official value,
QCL,Crops and livestock products,703,Slovakia,5111,Stocks,02122,Sheep,2024,2024,An,276464,A,Official value,
QCL,Crops and livestock products,703,Slovakia,5111,Stocks,02140,Swine / pigs,2024,2024,An,412310,A,Official value,
QCL,Crops and livestock products,705,Slovenia,5111,Stocks,02111,Cattle,2024,2024,An,453890,A,Official value,
QCL,Crops and livestock products,705,Slovenia,5111,Stocks,02123,Goats,2024,2024,An,25125,A,Official value,
QCL,Crops and livestock products,705,Slovenia,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,1340,A,Official value,
QCL,Crops and livestock products,705,Slovenia,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,42993,A,Official value,
QCL,Crops and livestock products,705,Slovenia,5111,Stocks,02122,Sheep,2024,2024,An,116825,A,Official value,
QCL,Crops and livestock products,705,Slovenia,5111,Stocks,02140,Swine / pigs,2024,2024,An,232350,A,Official value,
QCL,Crops and livestock products,090,Solomon Islands,5111,Stocks,02111,Cattle,2024,2024,An,15381,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,090,Solomon Islands,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,132,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,090,Solomon Islands,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,357,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,090,Solomon Islands,5111,Stocks,02140,Swine / pigs,2024,2024,An,55519,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,706,Somalia,5111,Stocks,02111,Cattle,2024,2024,An,4788212,E,Estimated value,
QCL,Crops and livestock products,706,Somalia,5111,Stocks,02123,Goats,2024,2024,An,11301103,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,706,Somalia,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,838,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,706,Somalia,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,5110,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,706,Somalia,5111,Stocks,02122,Sheep,2024,2024,An,7987932,E,Estimated value,
QCL,Crops and livestock products,706,Somalia,5111,Stocks,02140,Swine / pigs,2024,2024,An,3734,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,710,South Africa,5111,Stocks,02111,Cattle,2024,2024,An,12122027,A,Official value,
QCL,Crops and livestock products,710,South Africa,5111,Stocks,02123,Goats,2024,2024,An,5100449,A,Official value,
QCL,Crops and livestock products,710,South Africa,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,38063,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,710,South Africa,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,1045425,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,710,South Africa,5111,Stocks,02122,Sheep,2024,2024,An,21240448,A,Official value,
QCL,Crops and livestock products,710,South Africa,5111,Stocks,02140,Swine / pigs,2024,2024,An,1315727,A,Official value,
QCL,Crops and livestock products,728,South Sudan,5111,Stocks,02111,Cattle,2024,2024,An,14282839,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,728,South Sudan,5111,Stocks,02123,Goats,2024,2024,An,15668794,E,Estimated value,
QCL,Crops and livestock products,728,South Sudan,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,37968,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,728,South Sudan,5111,Stocks,02122,Sheep,2024,2024,An,14353872,E,Estimated value,
QCL,Crops and livestock products,724,Spain,5111,Stocks,02111,Cattle,2024,2024,An,6173960,A,Official value,
QCL,Crops and livestock products,724,Spain,5111,Stocks,02123,Goats,2024,2024,An,2360950,A,Official value,
QCL,Crops and livestock products,724,Spain,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,50747,A,Official value,
QCL,Crops and livestock products,724,Spain,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,771590,A,Official value,
QCL,Crops and livestock products,724,Spain,5111,Stocks,02122,Sheep,2024,2024,An,13476030,A,Official value,
QCL,Crops and livestock products,724,Spain,5111,Stocks,02140,Swine / pigs,2024,2024,An,34565280,A,Official value,
QCL,Crops and livestock products,144,Sri Lanka,5111,Stocks,02111,Cattle,2024,2024,An,1125450,A,Official value,
QCL,Crops and livestock products,144,Sri Lanka,5111,Stocks,02123,Goats,2024,2024,An,351450,A,Official value,
QCL,Crops and livestock products,144,Sri Lanka,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,6260,A,Official value,
QCL,Crops and livestock products,144,Sri Lanka,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,145077,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,144,Sri Lanka,5111,Stocks,02122,Sheep,2024,2024,An,17820,A,Official value,
QCL,Crops and livestock products,144,Sri Lanka,5111,Stocks,02140,Swine / pigs,2024,2024,An,109660,A,Official value,
QCL,Crops and livestock products,729,Sudan,5111,Stocks,02111,Cattle,2024,2024,An,31256148,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,729,Sudan,5111,Stocks,02123,Goats,2024,2024,An,31879279,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,729,Sudan,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,9760,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,729,Sudan,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,33638,E,Estimated value,
QCL,Crops and livestock products,729,Sudan,5111,Stocks,02122,Sheep,2024,2024,An,40705303,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,740,Suriname,5111,Stocks,02111,Cattle,2024,2024,An,28821,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,740,Suriname,5111,Stocks,02123,Goats,2024,2024,An,4382,E,Estimated value,
QCL,Crops and livestock products,740,Suriname,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,1106,E,Estimated value,
QCL,Crops and livestock products,740,Suriname,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,5308,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,740,Suriname,5111,Stocks,02122,Sheep,2024,2024,An,6626,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,740,Suriname,5111,Stocks,02140,Swine / pigs,2024,2024,An,33632,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,752,Sweden,5111,Stocks,02111,Cattle,2024,2024,An,1333820,A,Official value,
QCL,Crops and livestock products,752,Sweden,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,107028,A,Official value,
QCL,Crops and livestock products,752,Sweden,5111,Stocks,02122,Sheep,2024,2024,An,315790,A,Official value,
QCL,Crops and livestock products,752,Sweden,5111,Stocks,02140,Swine / pigs,2024,2024,An,1360460,A,Official value,
QCL,Crops and livestock products,756,Switzerland,5111,Stocks,02111,Cattle,2024,2024,An,1533483,A,Official value,
QCL,Crops and livestock products,756,Switzerland,5111,Stocks,02123,Goats,2024,2024,An,86796,A,Official value,
QCL,Crops and livestock products,756,Switzerland,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,3841,A,Official value,
QCL,Crops and livestock products,756,Switzerland,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,90024,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,756,Switzerland,5111,Stocks,02122,Sheep,2024,2024,An,374239,A,Official value,
QCL,Crops and livestock products,756,Switzerland,5111,Stocks,02140,Swine / pigs,2024,2024,An,1274949,A,Official value,
QCL,Crops and livestock products,760,Syrian Arab Republic,5111,Stocks,02111,Cattle,2024,2024,An,826396,A,Official value,
QCL,Crops and livestock products,760,Syrian Arab Republic,5111,Stocks,02123,Goats,2024,2024,An,2080141,A,Official value,
QCL,Crops and livestock products,760,Syrian Arab Republic,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,12993,A,Official value,
QCL,Crops and livestock products,760,Syrian Arab Republic,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,107669,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,760,Syrian Arab Republic,5111,Stocks,02122,Sheep,2024,2024,An,17928586,A,Official value,
QCL,Crops and livestock products,760,Syrian Arab Republic,5111,Stocks,02140,Swine / pigs,2024,2024,An,13,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,762,Tajikistan,5111,Stocks,02111,Cattle,2024,2024,An,2789212,A,Official value,
QCL,Crops and livestock products,762,Tajikistan,5111,Stocks,02123,Goats,2024,2024,An,2226215,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,762,Tajikistan,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,4865,E,Estimated value,
QCL,Crops and livestock products,762,Tajikistan,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,20898,E,Estimated value,
QCL,Crops and livestock products,762,Tajikistan,5111,Stocks,02122,Sheep,2024,2024,An,4283000,E,Estimated value,
QCL,Crops and livestock products,762,Tajikistan,5111,Stocks,02140,Swine / pigs,2024,2024,An,400,E,Estimated value,
QCL,Crops and livestock products,764,Thailand,5111,Stocks,02111,Cattle,2024,2024,An,4293189,E,Estimated value,
QCL,Crops and livestock products,764,Thailand,5111,Stocks,02123,Goats,2024,2024,An,483791,E,Estimated value,
QCL,Crops and livestock products,764,Thailand,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,97665,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,764,Thailand,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,1340054,E,Estimated value,
QCL,Crops and livestock products,764,Thailand,5111,Stocks,02122,Sheep,2024,2024,An,41664,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,764,Thailand,5111,Stocks,02140,Swine / pigs,2024,2024,An,7867214,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,626,Timor-Leste,5111,Stocks,02111,Cattle,2024,2024,An,238902,E,Estimated value,
QCL,Crops and livestock products,626,Timor-Leste,5111,Stocks,02123,Goats,2024,2024,An,145192,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,626,Timor-Leste,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,148,E,Estimated value,
QCL,Crops and livestock products,626,Timor-Leste,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,603,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,626,Timor-Leste,5111,Stocks,02122,Sheep,2024,2024,An,39000,E,Estimated value,
QCL,Crops and livestock products,626,Timor-Leste,5111,Stocks,02140,Swine / pigs,2024,2024,An,385128,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,768,Togo,5111,Stocks,02111,Cattle,2024,2024,An,477388,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,768,Togo,5111,Stocks,02123,Goats,2024,2024,An,5960087,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,768,Togo,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,4344,E,Estimated value,
QCL,Crops and livestock products,768,Togo,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,47728,E,Estimated value,
QCL,Crops and livestock products,768,Togo,5111,Stocks,02122,Sheep,2024,2024,An,2029331,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,768,Togo,5111,Stocks,02140,Swine / pigs,2024,2024,An,1167893,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,776,Tonga,5111,Stocks,02111,Cattle,2024,2024,An,12196,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,776,Tonga,5111,Stocks,02123,Goats,2024,2024,An,14826,E,Estimated value,
QCL,Crops and livestock products,776,Tonga,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,80,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,776,Tonga,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,371,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,776,Tonga,5111,Stocks,02140,Swine / pigs,2024,2024,An,85523,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,780,Trinidad and Tobago,5111,Stocks,02111,Cattle,2024,2024,An,35419,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,780,Trinidad and Tobago,5111,Stocks,02123,Goats,2024,2024,An,12687,A,Official value,
QCL,Crops and livestock products,780,Trinidad and Tobago,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,1064,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,780,Trinidad and Tobago,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,34042,A,Official value,
QCL,Crops and livestock products,780,Trinidad and Tobago,5111,Stocks,02122,Sheep,2024,2024,An,15471,A,Official value,
QCL,Crops and livestock products,780,Trinidad and Tobago,5111,Stocks,02140,Swine / pigs,2024,2024,An,31010,A,Official value,
QCL,Crops and livestock products,788,Tunisia,5111,Stocks,02111,Cattle,2024,2024,An,495935,E,Estimated value,
QCL,Crops and livestock products,788,Tunisia,5111,Stocks,02123,Goats,2024,2024,An,1129662,E,Estimated value,
QCL,Crops and livestock products,788,Tunisia,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,26694,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,788,Tunisia,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,114165,E,Estimated value,
QCL,Crops and livestock products,788,Tunisia,5111,Stocks,02122,Sheep,2024,2024,An,6094960,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,788,Tunisia,5111,Stocks,02140,Swine / pigs,2024,2024,An,5449,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,792,Türkiye,5111,Stocks,02111,Cattle,2024,2024,An,16824208,A,Official value,
QCL,Crops and livestock products,792,Türkiye,5111,Stocks,02123,Goats,2024,2024,An,10822084,A,Official value,
QCL,Crops and livestock products,792,Türkiye,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,109100,A,Official value,
QCL,Crops and livestock products,792,Türkiye,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,1367772,A,Official value,
QCL,Crops and livestock products,792,Türkiye,5111,Stocks,02122,Sheep,2024,2024,An,44080584,A,Official value,
QCL,Crops and livestock products,792,Türkiye,5111,Stocks,02140,Swine / pigs,2024,2024,An,1724,A,Official value,
QCL,Crops and livestock products,795,Turkmenistan,5111,Stocks,02111,Cattle,2024,2024,An,2545439,A,Official value,
QCL,Crops and livestock products,795,Turkmenistan,5111,Stocks,02123,Goats,2024,2024,An,4779099,A,Official value,
QCL,Crops and livestock products,795,Turkmenistan,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,8748,A,Official value,
QCL,Crops and livestock products,795,Turkmenistan,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,18865,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,795,Turkmenistan,5111,Stocks,02122,Sheep,2024,2024,An,14270745,A,Official value,
QCL,Crops and livestock products,795,Turkmenistan,5111,Stocks,02140,Swine / pigs,2024,2024,An,7890,A,Official value,
QCL,Crops and livestock products,798,Tuvalu,5111,Stocks,02123,Goats,2024,2024,An,,M,Missing value; data cannot exist,
QCL,Crops and livestock products,798,Tuvalu,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,11,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,798,Tuvalu,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,67,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,798,Tuvalu,5111,Stocks,02140,Swine / pigs,2024,2024,An,14795,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,800,Uganda,5111,Stocks,02111,Cattle,2024,2024,An,14723179,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,800,Uganda,5111,Stocks,02123,Goats,2024,2024,An,17401773,E,Estimated value,
QCL,Crops and livestock products,800,Uganda,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,8511,E,Estimated value,
QCL,Crops and livestock products,800,Uganda,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,103196,E,Estimated value,
QCL,Crops and livestock products,800,Uganda,5111,Stocks,02122,Sheep,2024,2024,An,4373676,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,800,Uganda,5111,Stocks,02140,Swine / pigs,2024,2024,An,7053559,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,804,Ukraine,5111,Stocks,02111,Cattle,2024,2024,An,2156200,A,Official value,
QCL,Crops and livestock products,804,Ukraine,5111,Stocks,02123,Goats,2024,2024,An,418300,A,Official value,
QCL,Crops and livestock products,804,Ukraine,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,79600,E,Estimated value,
QCL,Crops and livestock products,804,Ukraine,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,608000,E,Estimated value,
QCL,Crops and livestock products,804,Ukraine,5111,Stocks,02122,Sheep,2024,2024,An,488000,A,Official value,
QCL,Crops and livestock products,804,Ukraine,5111,Stocks,02140,Swine / pigs,2024,2024,An,4521100,A,Official value,
QCL,Crops and livestock products,784,United Arab Emirates,5111,Stocks,02111,Cattle,2024,2024,An,119098,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,784,United Arab Emirates,5111,Stocks,02123,Goats,2024,2024,An,2242959,E,Estimated value,
QCL,Crops and livestock products,784,United Arab Emirates,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,4715,E,Estimated value,
QCL,Crops and livestock products,784,United Arab Emirates,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,43937,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,784,United Arab Emirates,5111,Stocks,02122,Sheep,2024,2024,An,2045170,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,826,United Kingdom of Great Britain and Northern Ireland,5111,Stocks,02111,Cattle,2024,2024,An,9411871,A,Official value,
QCL,Crops and livestock products,826,United Kingdom of Great Britain and Northern Ireland,5111,Stocks,02123,Goats,2024,2024,An,111000,A,Official value,
QCL,Crops and livestock products,826,United Kingdom of Great Britain and Northern Ireland,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,55401,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,826,United Kingdom of Great Britain and Northern Ireland,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,1178200,A,Official value,
QCL,Crops and livestock products,826,United Kingdom of Great Britain and Northern Ireland,5111,Stocks,02122,Sheep,2024,2024,An,31016701,A,Official value,
QCL,Crops and livestock products,826,United Kingdom of Great Britain and Northern Ireland,5111,Stocks,02140,Swine / pigs,2024,2024,An,4715669,A,Official value,
QCL,Crops and livestock products,834,United Republic of Tanzania,5111,Stocks,02111,Cattle,2024,2024,An,39053013,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,834,United Republic of Tanzania,5111,Stocks,02123,Goats,2024,2024,An,28630227,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,834,United Republic of Tanzania,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,43639,E,Estimated value,
QCL,Crops and livestock products,834,United Republic of Tanzania,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,101213,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,834,United Republic of Tanzania,5111,Stocks,02122,Sheep,2024,2024,An,9505944,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,834,United Republic of Tanzania,5111,Stocks,02140,Swine / pigs,2024,2024,An,539088,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,840,United States of America,5111,Stocks,02111,Cattle,2024,2024,An,87157400,A,Official value,
QCL,Crops and livestock products,840,United States of America,5111,Stocks,02123,Goats,2024,2024,An,2470000,A,Official value,
QCL,Crops and livestock products,840,United States of America,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,374706,A,Official value,
QCL,Crops and livestock products,840,United States of America,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,9574243,A,Official value,
QCL,Crops and livestock products,840,United States of America,5111,Stocks,02122,Sheep,2024,2024,An,5030000,A,Official value,
QCL,Crops and livestock products,840,United States of America,5111,Stocks,02140,Swine / pigs,2024,2024,An,74905400,A,Official value,
QCL,Crops and livestock products,858,Uruguay,5111,Stocks,02111,Cattle,2024,2024,An,11960556,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,858,Uruguay,5111,Stocks,02123,Goats,2024,2024,An,18520,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,858,Uruguay,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,2860,E,Estimated value,
QCL,Crops and livestock products,858,Uruguay,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,32507,E,Estimated value,
QCL,Crops and livestock products,858,Uruguay,5111,Stocks,02122,Sheep,2024,2024,An,5654270,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,858,Uruguay,5111,Stocks,02140,Swine / pigs,2024,2024,An,147258,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,860,Uzbekistan,5111,Stocks,02111,Cattle,2024,2024,An,14394476,A,Official value,
QCL,Crops and livestock products,860,Uzbekistan,5111,Stocks,02123,Goats,2024,2024,An,3595100,A,Official value,
QCL,Crops and livestock products,860,Uzbekistan,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,38283,I,Value imputed by a receiving agency,
